"","Products.Brand.Name","Inventory.Conversion.Inputs.Outputs.Output.Product","Strain.Name","Inventory.Conversions.Batch.Name","package_ID","Batch.Harvest.Date","Batch.Lab.Results.Lab.Result.URL","Products.Vendor.Name","Inventory.Producer.Name","Manufacturing.Date","Manufacture Date from Wholesale","Manufacture Date from Cult","Manufacture Date from Downtown"
"4519","iLAVA","ClearGold Cartridge 1000mg - ATF","ATF","231221-002CGAT","55990","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/97bdb24b-865a-4a5c-bd55-d9a843ecf9bd","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4520","iLAVA","ClearGold Cartridge 1000mg - ATF","ATF","231221-002CGAT","55990","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/97bdb24b-865a-4a5c-bd55-d9a843ecf9bd","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4521","DTF - Downtown Flower","Sonoran Lava 3.5g - Signature","Sonoran Lava","290D-221227.0001","36023","12/27/2022","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","Forever 46, LLC - 00000057DCHF00477864","","","3/6/2023","3/5/2023",NA
"4522","DTF - Downtown Flower","Sonoran Lava 3.5g - Signature","Sonoran Lava","290D-221227.0001","36023","12/27/2022","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","Forever 46, LLC - 00000057DCHF00477864","","","3/6/2023","",NA
"4523","iLAVA","ClearGold Cartridge 500mg - King Louis XIII","King Louis XIII","231221-003CGKL","55392","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/7624c4b2-734b-4cac-930d-7765ea1f9ab8","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4524","iLAVA","ClearGold Cartridge 500mg - King Louis XIII","King Louis XIII","231221-003CGKL","55392","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/7624c4b2-734b-4cac-930d-7765ea1f9ab8","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4525","HI KETO","Hi Keto Chocolate Chip Cookies 100mg RSO- Indica","Indica Blend","221227-002-HIK","54412","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/cc8218b2-aa6d-4a53-8ca5-caafe7775252","Forever 46, LLC - 00000057DCHF00477864","","11/8/2023","11/8/2023",NA,"11/8/2023"
"4526","HI KETO","Hi Keto Chocolate Chip Cookies 100mg RSO- Indica","Indica Blend","221227-002-HIK","54412","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/cc8218b2-aa6d-4a53-8ca5-caafe7775252","Forever 46, LLC - 00000057DCHF00477864","","11/8/2023","11/8/2023",NA,"11/8/2023"
"4527","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","39474","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","4/10/2023",NA,"4/9/2023"
"4528","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","39474","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","4/10/2023",NA,"4/10/2023"
"4529","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","39474","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","4/10/2023",NA,"4/9/2023"
"4530","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","39474","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","4/10/2023",NA,"4/10/2023"
"4531","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","39474","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","4/10/2023",NA,"4/9/2023"
"4532","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","39474","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","4/10/2023",NA,"4/10/2023"
"4533","iLAVA","ClearGold Cartridge 1000mg - Strawberry Cough","Strawberry Cough","231221-015CGSC","54648","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/0ca8a4f8-4f3e-4a24-8c6d-89df770df6ba","Forever 46, LLC - 00000057DCHF00477864","","","12/21/2023",NA,"12/21/2023"
"4534","iLAVA","ClearGold Cartridge 1000mg - Strawberry Cough","Strawberry Cough","231221-015CGSC","54648","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/0ca8a4f8-4f3e-4a24-8c6d-89df770df6ba","Forever 46, LLC - 00000057DCHF00477864","","","12/21/2023",NA,"12/21/2023"
"4535","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","39301","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","4/6/2023",NA,"4/6/2023"
"4536","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","39301","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","4/6/2023",NA,"4/6/2023"
"4537","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","34761","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","2/14/2023",NA,"2/14/2023"
"4538","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","34761","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","2/14/2023",NA,"2/14/2023"
"4539","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","34761","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","2/14/2023",NA,"2/14/2023"
"4540","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","34761","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","2/14/2023",NA,"2/14/2023"
"4541","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","46269","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","","8/3/2023",NA,"8/3/2023"
"4542","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","46269","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","","8/3/2023",NA,"8/3/2023"
"4543","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","44208","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","6/28/2023",NA,"6/28/2023"
"4544","ZENZONA","zenzona Vegan Gummies Blackberries and Cream 100mg RSO - Hybrid","Hybrid","221227-001-BBC","44208","12/27/2022","https://lims.tagleaf.com/coas/ULkMC2TS05zhsxhW70prAA461Iums8GmTgJYrh2xNBOSoCgsDm","Forever 46, LLC - 00000057DCHF00477864","","","6/28/2023",NA,"6/28/2023"
"4545","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt","Marshmellow Squirt-221227.0001","39709","12/27/2022","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","Forever 46, LLC - 00000057DCHF00477864","","","4/13/2023","4/12/2023",NA
"4546","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt","Marshmellow Squirt-221227.0001","39709","12/27/2022","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","Forever 46, LLC - 00000057DCHF00477864","","","4/13/2023","",NA
"4547","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt","Marshmellow Squirt-221227.0001","39709","12/27/2022","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","Forever 46, LLC - 00000057DCHF00477864","","","4/13/2023","4/13/2023",NA
"4548","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt","Marshmellow Squirt-221227.0001","39709","12/27/2022","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","Forever 46, LLC - 00000057DCHF00477864","","","4/13/2023","4/12/2023",NA
"4549","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt","Marshmellow Squirt-221227.0001","39709","12/27/2022","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","Forever 46, LLC - 00000057DCHF00477864","","","4/13/2023","",NA
"4550","DTF - Downtown Flower","DTF Premium Preroll 1g - Marshmellow Squirt","Marshmellow Squirt","Marshmellow Squirt-221227.0001","39709","12/27/2022","https://lims.tagleaf.com/coas/CdA4KRUErLMs6iH8YuLcNyD9xETEGex8Ni96t7MlAUaBtzrHAM","Forever 46, LLC - 00000057DCHF00477864","","","4/13/2023","4/13/2023",NA
"4551","DTF - Downtown Flower","A La Oreoz 14g - Value","A La Oreoz","ALO-221227.0001","35351","12/27/2022","https://lims.tagleaf.com/coas/jYNoz8tL8uqMPH3fIXTT1J3DRMSqLDRTdT2EOjvd6lH0JL02we","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/24/2023",NA
"4552","DTF - Downtown Flower","A La Oreoz 14g - Value","A La Oreoz","ALO-221227.0001","35351","12/27/2022","https://lims.tagleaf.com/coas/jYNoz8tL8uqMPH3fIXTT1J3DRMSqLDRTdT2EOjvd6lH0JL02we","Forever 46, LLC - 00000057DCHF00477864","","",NA,"",NA
"4553","DTF - Downtown Flower","A La Oreoz 14g - Value","A La Oreoz","ALO-221227.0001","35351","12/27/2022","https://lims.tagleaf.com/coas/jYNoz8tL8uqMPH3fIXTT1J3DRMSqLDRTdT2EOjvd6lH0JL02we","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/24/2023",NA
"4554","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","36835","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"3/12/2023"
"4555","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sonoran Lava","Sonoran Lava","290D-221227.0001","39818","12/27/2022","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","Forever 46, LLC - 00000057DCHF00477864","","","4/17/2023","4/17/2023",NA
"4556","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sonoran Lava","Sonoran Lava","290D-221227.0001","39818","12/27/2022","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","Forever 46, LLC - 00000057DCHF00477864","","","4/17/2023","4/17/2023",NA
"4557","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sonoran Lava","Sonoran Lava","290D-221227.0001","39818","12/27/2022","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","Forever 46, LLC - 00000057DCHF00477864","","","4/17/2023","4/17/2023",NA
"4558","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sonoran Lava","Sonoran Lava","290D-221227.0001","39818","12/27/2022","https://lims.tagleaf.com/coas/6KIXjasvvFaAMy8rjdVITvTMzil2aCAO90TGHCqzcXVXwx4N3C","Forever 46, LLC - 00000057DCHF00477864","","","4/17/2023","4/17/2023",NA
"4559","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","53082","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","","3/13/2023",NA,"3/13/2023"
"4560","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","53082","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","","3/13/2023",NA,"3/13/2023"
"4561","iLAVA","ClearGold Cartridge 500mg - Pineapple Express","Pineapple Express","231221-004CGPE","56764","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/4ccfc93b-66d5-4d8d-b96e-8aa463475dc6","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","12/21/2023","12/21/2023",NA,"12/21/2023"
"4562","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","37459","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","3/15/2023",NA,NA
"4563","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","37459","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","3/15/2023",NA,NA
"4564","DTF - Downtown Flower","Kosher Kush 28g - Mid","Kosher Kush","235-221227.0001","35132","12/27/2022","https://lims.tagleaf.com/coas/1tlDJ09Nf47vObfLi1i4EiChQWPgMRpVdI1FkfFNEM1bTIELZf","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/21/2023",NA
"4565","DTF - Downtown Flower","Kosher Kush 28g - Mid","Kosher Kush","235-221227.0001","35132","12/27/2022","https://lims.tagleaf.com/coas/1tlDJ09Nf47vObfLi1i4EiChQWPgMRpVdI1FkfFNEM1bTIELZf","Forever 46, LLC - 00000057DCHF00477864","","",NA,"",NA
"4566","DTF - Downtown Flower","Kosher Kush 28g - Mid","Kosher Kush","235-221227.0001","35132","12/27/2022","https://lims.tagleaf.com/coas/1tlDJ09Nf47vObfLi1i4EiChQWPgMRpVdI1FkfFNEM1bTIELZf","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/21/2023",NA
"4567","HI KETO","Hi Keto Chocolate Chip Cookies 100mg RSO- Indica","Indica Blend","221227-002-HK","42271","12/27/2022","https://share.confidentcannabis.com/samples/public/share/0d03342c-a4e4-43be-94f3-017d131a3557","Forever 46, LLC - 00000057DCHF00477864","","","5/25/2023",NA,"5/25/2023"
"4568","HI KETO","Hi Keto Chocolate Chip Cookies 100mg RSO- Indica","Indica Blend","221227-002-HK","42271","12/27/2022","https://share.confidentcannabis.com/samples/public/share/0d03342c-a4e4-43be-94f3-017d131a3557","Forever 46, LLC - 00000057DCHF00477864","","","5/25/2023",NA,"5/25/2023"
"4569","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","36604","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","3/7/2023",NA,"3/7/2023"
"4570","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","36604","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","3/7/2023",NA,"3/7/2023"
"4571","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","55288","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","3/13/2023","3/13/2023",NA,"3/13/2023"
"4572","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","55288","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","3/13/2023","3/13/2023",NA,"3/13/2023"
"4573","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","55288","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","3/13/2023","3/13/2023",NA,"3/13/2023"
"4574","HI KETO","Hi Keto Chocolate Chip Cookies 20mg RSO - Indica (SAMPLE)","Indica Blend","221227-002-HIKSAM","54853","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/d87cb05b-2785-4ebd-ab21-1acf5a2984d8","Forever 46, LLC - 00000057DCHF00477864","","1/16/2024","1/16/2024",NA,"1/16/2024"
"4575","DTF - Downtown Flower","Jokerz Candy 3.5g - Signature","Jokerz Candy","JRK CNDY-221227.0001","36036","12/27/2022","https://lims.tagleaf.com/coas/jT2njJ0MfoPDSejnHQVScGwt6dmw6qlWTGsyGgxGkkNJvPr9Vu","Forever 46, LLC - 00000057DCHF00477864","","","3/6/2023","3/5/2023",NA
"4576","DTF - Downtown Flower","Jokerz Candy 3.5g - Signature","Jokerz Candy","JRK CNDY-221227.0001","36036","12/27/2022","https://lims.tagleaf.com/coas/jT2njJ0MfoPDSejnHQVScGwt6dmw6qlWTGsyGgxGkkNJvPr9Vu","Forever 46, LLC - 00000057DCHF00477864","","","3/6/2023","",NA
"4577","ZENZONA","zenzona Vegan Gummies Brazilian Grape 100mg RSO - Indica (SAMPLE)","Indica","221227-002-JA","34285","12/27/2022","https://lims.tagleaf.com/coas/35DMKjghEPe2mqMulMyhsNA1FhBvoIjT1VuClDl5t2geeAvj80","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,""
"4578","DTF - Downtown Flower","Zack's Rhino 14g - Value","Zack's Rhino","291C-221227.0001","35622","12/27/2022","https://lims.tagleaf.com/coas/V6XVO3ejawE8v3kvC3rs1o4f0eDZeMpm8ZWSZFTwHjMrTrk78N","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/28/2023",NA
"4579","DTF - Downtown Flower","Zack's Rhino 14g - Value","Zack's Rhino","291C-221227.0001","35622","12/27/2022","https://lims.tagleaf.com/coas/V6XVO3ejawE8v3kvC3rs1o4f0eDZeMpm8ZWSZFTwHjMrTrk78N","Forever 46, LLC - 00000057DCHF00477864","","",NA,"",NA
"4580","DTF - Downtown Flower","Zack's Rhino 14g - Value","Zack's Rhino","291C-221227.0001","35622","12/27/2022","https://lims.tagleaf.com/coas/V6XVO3ejawE8v3kvC3rs1o4f0eDZeMpm8ZWSZFTwHjMrTrk78N","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/28/2023",NA
"4581","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","Blue Dream","231221-006CGBD","54653","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/691fe90e-88c5-41fb-adb1-2367cfbb6362","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4582","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","Blue Dream","231221-006CGBD","54653","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/691fe90e-88c5-41fb-adb1-2367cfbb6362","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4583","iLAVA","ClearGold Cartridge 1000mg - Green Crack","Green Crack","231221-011CGGQ","54607","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/943ae032-2654-4b50-910b-0ef4abb468ff","Forever 46, LLC - 00000057DCHF00477864","","","12/21/2023",NA,"12/20/2023"
"4584","iLAVA","ClearGold Cartridge 1000mg - Green Crack","Green Crack","231221-011CGGQ","54607","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/943ae032-2654-4b50-910b-0ef4abb468ff","Forever 46, LLC - 00000057DCHF00477864","","","12/21/2023",NA,"12/21/2023"
"4585","iLAVA","ClearGold Cartridge 1000mg - Green Crack","Green Crack","231221-011CGGQ","54607","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/943ae032-2654-4b50-910b-0ef4abb468ff","Forever 46, LLC - 00000057DCHF00477864","","","12/21/2023",NA,"12/20/2023"
"4586","iLAVA","ClearGold Cartridge 1000mg - Green Crack","Green Crack","231221-011CGGQ","54607","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/943ae032-2654-4b50-910b-0ef4abb468ff","Forever 46, LLC - 00000057DCHF00477864","","","12/21/2023",NA,"12/21/2023"
"4587","iLAVA","ClearGold Cartridge 1000mg - Durban Poison","Durban Poison","231221-008CGDP","54689","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/3a602e81-6b9b-43e5-9983-d8ff965e1e62","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4588","iLAVA","ClearGold Cartridge 1000mg - Durban Poison","Durban Poison","231221-008CGDP","54689","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/3a602e81-6b9b-43e5-9983-d8ff965e1e62","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4589","iLAVA","ClearGold Cartridge 1000mg - Durban Poison","Durban Poison","231221-008CGDP","54689","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/3a602e81-6b9b-43e5-9983-d8ff965e1e62","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","12/21/2023","12/21/2023",NA,"12/21/2023"
"4590","iLAVA","ClearGold Cartridge 1000mg - Durban Poison","Durban Poison","231221-008CGDP","54689","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/3a602e81-6b9b-43e5-9983-d8ff965e1e62","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","12/21/2023","12/21/2023",NA,"12/21/2023"
"4591","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","38266","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","3/30/2023",NA,"3/30/2023"
"4592","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","38266","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","","3/30/2023",NA,"3/30/2023"
"4593","iLAVA","ClearGold Cartridge 1000mg - King Louis XIII","King Louis XIII","231221-003CGKL","55393","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/7624c4b2-734b-4cac-930d-7765ea1f9ab8","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4594","iLAVA","ClearGold Cartridge 1000mg - King Louis XIII","King Louis XIII","231221-003CGKL","55393","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/7624c4b2-734b-4cac-930d-7765ea1f9ab8","Forever 46, LLC - 00000057DCHF00477864","","12/21/2023","12/21/2023",NA,"12/21/2023"
"4595","iLAVA","ClearGold Cartridge 1000mg - King Louis XIII","King Louis XIII","231221-003CGKL","55393","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/7624c4b2-734b-4cac-930d-7765ea1f9ab8","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","12/21/2023","12/21/2023",NA,"12/21/2023"
"4596","iLAVA","ClearGold Cartridge 1000mg - King Louis XIII","King Louis XIII","231221-003CGKL","55393","12/27/2022","https://orders.confidentcannabis.com/report/public/pdf/7624c4b2-734b-4cac-930d-7765ea1f9ab8","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","12/21/2023","12/21/2023",NA,"12/21/2023"
"4597","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-002-PB","34202","12/27/2022","https://lims.tagleaf.com/coas/UBKgTX2FX4Ei8EIADIAhFfISUuRyNFBdl1mGp96lIy2ECDfKrU","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"2/5/2023"
"4598","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","46828","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","","8/8/2023",NA,"8/8/2023"
"4599","ZENZONA","zenzona Vegan Gummies Pineberry 100mg RSO - Indica","Indica","221227-003-PB","46828","12/27/2022","https://tinyurl.com/bdfzppm6","Forever 46, LLC - 00000057DCHF00477864","","","8/8/2023",NA,"8/8/2023"
"4600","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Jokerz Candy","Jokerz Candy","JRK CNDY-221227.0001","39903","12/27/2022","https://lims.tagleaf.com/coas/jT2njJ0MfoPDSejnHQVScGwt6dmw6qlWTGsyGgxGkkNJvPr9Vu","Forever 46, LLC - 00000057DCHF00477864","","","4/18/2023","",NA
"4601","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Jokerz Candy","Jokerz Candy","JRK CNDY-221227.0001","39903","12/27/2022","https://lims.tagleaf.com/coas/jT2njJ0MfoPDSejnHQVScGwt6dmw6qlWTGsyGgxGkkNJvPr9Vu","Forever 46, LLC - 00000057DCHF00477864","","","4/18/2023","4/18/2023",NA
"4602","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Jokerz Candy","Jokerz Candy","JRK CNDY-221227.0001","39903","12/27/2022","https://lims.tagleaf.com/coas/jT2njJ0MfoPDSejnHQVScGwt6dmw6qlWTGsyGgxGkkNJvPr9Vu","Forever 46, LLC - 00000057DCHF00477864","","","4/18/2023","",NA
